file,emotion,text,speaker
../dataset/IEMOCAP/wav/Ses03F_impro07_M023.wav,e0,FUCK BOSTON .,03F
../dataset/IEMOCAP/wav/Ses03F_impro07_M025.wav,e0,WE SHOULD UH . GO TO LITTLE ETHIOPIA .,03F
../dataset/IEMOCAP/wav/Ses03F_impro07_M026.wav,e1,HELL YEAH  PASS OUT .,03F
../dataset/IEMOCAP/wav/Ses03F_impro07_M027.wav,e1,DRUNK .,03F
../dataset/IEMOCAP/wav/Ses03F_impro07_M028.wav,e1,NO I'LL SLEEP IN YOUR BED . CUDDLE UP .,03F
../dataset/IEMOCAP/wav/Ses03F_impro07_M029.wav,e1,UH OH .,03F
../dataset/IEMOCAP/wav/Ses03F_impro07_M032.wav,e1,YEAH .,03F
../dataset/IEMOCAP/wav/Ses03F_impro07_M033.wav,e0,WELL . GET USED TO IT .,03F
../dataset/IEMOCAP/wav/Ses03F_impro07_M034.wav,e1,HEY I'M ALREADY GETTING USED . TO IT .,03F
../dataset/IEMOCAP/wav/Ses03F_impro07_M035.wav,e1,ME TOO ISABELLA .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F000.wav,e0,HELLO SIR CAN I HELP YOU .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F001.wav,e0,I {NS} .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F002.wav,e0,YES SIR I'M VERY SORRY BUT WE'VE HAD SOME TROUBLE HERE THERE'S BEEN A LOT OF CALLS AND  THE SYSTEM HAS .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F003.wav,e0,SIR . PLEASE CALM DOWN THERE'S NO REASON TO USE PROFANITY LIKE  THAT IT'S NOT .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F004.wav,e0,OKAY AND THIS IS FOR VERIZON . YOUR PROVIDER .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F006.wav,e0,YOU'RE GOING TO HAVE TO JUST BE PATIENT WITH US SIR AS WE .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F007.wav,e0,WELL I KNOW SIR AND . WE ALL ARE BUSY .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F008.wav,e0,BUT I'M  GOING TO DEFINITELY HAVE  TO  UH  GET YOUR CONTACT INFORMATION .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F009.wav,e0,OKAY WELL IF YOU WOULD LIKE UM  WE WILL BE TURNING ON THE SYSTEMS  IN PROBABLY ABOUT  TEN HOURS .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F010.wav,e0,SIR I'M VERY SORRY BUT THIS IS THE WAY IT IS THIS WE HAVE NO CONTROL OVER IT IT'S GOING TO TAKE BUT YOU HAVE TO BE PATIENT WITH US . YOU CAN USE . A . CALLING CARD WE WILL GIVE YOU A FREE CALLING CARD TO USE .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F011.wav,e0,DO YOU HAVE A LAND LINE SIR .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F012.wav,e0,OKAY WELL WE WILL SEND YOU WE WILL REIMBURSE YOU FOR . THE AMOUNT OF MINUTES THAT YOU .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F014.wav,e0,AND WE WILL PROBABLY SEND YOU A CALLING CARD I'M VERY SORRY YOU'RE JUST GOING TO HAVE TO BE PATIENT SIR .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F015.wav,e0,NO WE DON'T JUST GIVE YOU THINGS WE'RE WE'RE .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F016.wav,e0,WE COMPENSATING YOU FOR ALL YOUR .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F020.wav,e0,THREE DAYS .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F021.wav,e0,A DAY .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F022.wav,e0,I DON'T KNOW SIR .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F023.wav,e0,OH WELL I'M SORRY ABOUT  THAT UMM . WE .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F025.wav,e0,IS WHAT'S GOING TO HAPPEN .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F026.wav,e0,SIR .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F027.wav,e0,WHAT I WOULD LIKE WHAT I'M ADVISING YOU TO DO NOW IS JUST TO WRITE DOWN ALL OF YOUR PROBLEMS THAT YOU YOU FEEL THAT  YOU KNOW HAVEN'T BEEN ADDRESSED  FAX IT TO US .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_F029.wav,e0,OKAY THANK YOU FOR CALLING GOODBYE .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M000.wav,e2,HEY YOU STUPID DUMB SHIT MACHINE GIVE ME A  FUCKING OPERATOR HUH .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M006.wav,e2,YOU KNOW WHAT I'M JUST GOING . TO . PATIENT  I'M A BUSY MAN .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M007.wav,e2,HAVE TO HAVE TO WHAT .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M008.wav,e2,WHAT  IT'S MY PHONE YOU CAN'T EVEN CALL ME ON IT  I DON'T HAVE ANOTHER PHONE .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M009.wav,e2,WHAT . ARE YOU KIDDING ME .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M010.wav,e2,OH MY  GOD .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M011.wav,e2,I . I'M  GOING TO  KILL MYSELF RIGHT NOW .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M012.wav,e2,A FREE CALLING CARD .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M014.wav,e2,THAT'S IT  OKAY YEAH WHAT ELSE .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M015.wav,e2,OKAY I NEED MORE THAN THIS ARE . YOU GOING TO GIVE ME A LITTLE BIT MORE .,03F
../dataset/IEMOCAP/wav/Ses03F_impro08_M021.wav,e0,ABOUT THREE MILLION DOLLARS .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F004.wav,e0,DID YOU TALK TO HIM .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F005.wav,e0,HE CRIED HARD HUH .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F007.wav,e0,COULD HE HE'S ACTING JUST LIKE HE DID AFTER HE DIED YOU KNOW .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F010.wav,e0,WHAT DO YOU MEAN DISHONEST .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F014.wav,e0,THEY DO COME BACK .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F017.wav,e2,IT'S THOSE GODDAMN NEWSPAPERS YOU KNOW I  MEAN IT'S LIKE EVERY DAY THEY COME OUT WITH THIS NEW PERSON THAT COMES ALONG . AND THE NEXT ONE'S GOING TO BE LARRY .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F019.wav,e0,WHY .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F021.wav,e0,WELL  THAT'S ONLY YOUR BUSINESS CHRIS .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F030.wav,e0,YOU'RE A CONSIDERATE FELLA AND THERE'S NOTHING WRONG IN  THAT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F031.wav,e0,THERE'S NOTHING WRONG WITH IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F045.wav,e0,TELL ME SOMETHING .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F046.wav,e0,YOU'D LEAVE THAT BUSINESS .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F050.wav,e0,I'M GOING TO .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F052.wav,e0,I DON'T KNOW YOU DO I .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_F053.wav,e0,YEAH I CAN SEE THAT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M000.wav,e0,HE SAW IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M001.wav,e0,HE WAS OUT THERE WHEN IT HAPPENED .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M002.wav,e0,UM ABOUT FOUR THIS MORNING . UH I HEARD A CRACK AND I LOOKED OUT . AND I  SAW HIM STANDING THERE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M003.wav,e0,I DON'T KNOW . BUT . AFTER IT CRACKED HE WENT BACK IN THE HOUSE AND HE CRIED IN THE KITCHEN .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M004.wav,e0,NO I UH  I FIGURED THE BEST THING TO DO WAS TO LEAVE HIM ALONE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M005.wav,e0,I COULD HEAR IT RIGHT THROUGH THE FLOOR .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M006.wav,e0,I GUESS HE IS .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M007.wav,e0,I DON'T KNOW .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M008.wav,e0,BUT I KNOW ONE THING MOM . WE'VE MADE A TERRIBLE MISTAKE WITH DAD .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M009.wav,e0,BEING DISHONEST WITH HIM  THAT KIND OF THING ALWAYS PAYS OFF AND NOW IT'S PAYING OFF .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M016.wav,e0,YOU KNOW YOU KNOW WHY I ASKED ANNIE . HERE  RIGHT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M017.wav,e0,YOU KNOW .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M018.wav,e0,I WANT TO ASK HER TO MARRY ME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M020.wav,e0,SO . IT'S ALL RIGHT I'LL JUST GO AHEAD WITH IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M021.wav,e2,SEE THEN IT'S NOT JUST MY BUSINESS . GOD YOU HAVE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M022.wav,e2,OH YOU INFURIATE ME SOMETIMES  YOU KNOW IT'S NOT JUST MY BUSINESS TOO IF DAD THROWS A FIT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M026.wav,e3,EVERY TIME I REACH OUT FOR SOMETHING I HAVE TO PULL BACK . BECAUSE  OTHER PEOPLE WILL SUFFER . MY WHOLE ENTIRE LIFE TIME AND TIME  AFTER  TIME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M027.wav,e2,TO HELL WITH THAT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M028.wav,e0,I DIDN'T ASK ANNIE YET .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M029.wav,e0,I WANTED TO GET THIS SETTLED  FIRST .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M030.wav,e0,WELL THEN I GUESS IT'S OVER THEN  BUT FROM HER LETTERS . I THINK . SHE'S FORGOTTEN . HIM .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M031.wav,e0,I'LL FIND OUT  BUT THEN . AFTER IT'S ALL OVER WE'LL THRASH IT OUT WITH DAD . RIGHT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M034.wav,e0,BECAUSE IT IS .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M036.wav,e0,IT JUST IS I .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M041.wav,e0,BUT IF I CAN'T HAVE THAT HERE THEN I'LL GET OUT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M042.wav,e0,I'LL GET OUT . I'LL MARRY HER SOMEWHERE ELSE . MAYBE NEW YORK .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M045.wav,e2,YES . I LIKE IT AN HOUR OUT OF THE DAY . IF I HAVE TO GRUB FOR MONEY ALL DAY LONG AT LEAST THAT EVENING I WANT IT BEAUTIFUL . I WANT A WIFE . I WANT  A FAMILY I WANT SOME KIDS I WANT TO BUILD SOMETHING I CAN GIVE MYSELF TO .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M046.wav,e2,NOW ANNIE'S IN THE MIDDLE OF ALL THAT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M047.wav,e0,NOW  WHERE DO I FIND IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M048.wav,e0,YES . ON THIS I WOULD .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M049.wav,e0,THEN HELP ME STAY HERE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M050.wav,e0,OKAY  JUST .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M052.wav,e0,I AM  THINKING LIKE  THAT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_1_M053.wav,e0,NO YOU DON'T  I'M A PRETTY TOUGH GUY .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F000.wav,e2,WHY DID YOU INVITE HER HERE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F001.wav,e2,SHE'S BEEN IN NEW YORK FOR THREE AND A HALF  YEARS . SHE DON'T JUST SUDDENLY COME AND .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F002.wav,e2,YOU DON'T TRAVEL SEVEN HUNDRED MILES JUST TO SEE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F004.wav,e2,IT'S GOT THAT ABOUT IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F006.wav,e2,SHE'S NOT LARRY'S  GIRL  SHE KNOWS THAT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F011.wav,e3,SHE'S FAITHFUL AS A ROCK DON'T YOU KNOW  IN MY WORST MOMENTS I CAN THINK OF HER .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F013.wav,e2,NOBODY IN MY HOUSE BETTER EVER DARE DARE . TO CHALLENGE HER  FAITH . MAYBE STRANGERS BUT NOT HIS FATHER NOT HIS BROTHER .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F015.wav,e2,DON'T DON'T LAUGH AT ME DON'T LAUGH . AT ME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F016.wav,e2,LOOK AT IT . BECAUSE WHY WHEN SHE CAME HERE AND SHE SLEPT IN HIS ROOM THE MEMORIAL BROKE INTO PIECES LOOK AT IT LOOK AT IT JOE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F020.wav,e3,YOU GOT TO KEEP BELIEVING .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_F021.wav,e3,I CAN'T HELP IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M001.wav,e0,WELL MAYBE  MAYBE HE JUST WANTED TO SEE HER .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M003.wav,e0,HOW DO YOU KNOW HE'S EVEN THINKING ABOUT . IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M004.wav,e0,WELL  SO WHAT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M006.wav,e0,YOU CAN'T READ HER MIND .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M007.wav,e0,HOW DO YOU KNOW WHY SHE'S WAITED .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M008.wav,e0,LOOK IT'S A NICE DAY  WHAT ARE WE ARGUING FOR .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M009.wav,e0,CALM YOURSELF .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M011.wav,e2,ALL RIGHT ALL RIGHT CALM YOURSELF .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M013.wav,e2,WHY ME ABOVE ALL .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M014.wav,e2,HUH .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M015.wav,e2,WHY ME ABOVE ALL .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M016.wav,e2,LOOK AT YOU YOU'RE SHAKING .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M017.wav,e2,WHAT HAVE I GOT TO HIDE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_2_M018.wav,e2,HUH WHAT THE HELL'S THE MATTER WITH YOU KATE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F000.wav,e1,YOU'RE THE ONLY ONE I KNOW THAT STILL LOVES HIS PARENTS .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F001.wav,e1,NO IT'S ALL RIGHT THERE'S NOTHING WRONG IN THAT YOU KNOW .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F002.wav,e1,IT'S REALLY LOVELY HERE  THE AIR IS SWEET .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F003.wav,e3,NO I'M . NOT SORRY IT'S .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F011.wav,e1,WELL I MEAN .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F012.wav,e1,FROM HER OPINION WHY ELSE WOULD  I COME HERE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F013.wav,e1,WELL I GUESS THAT'S WHY I CAME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F014.wav,e1,I'VE BEEN READY FOR A LONG LONG TIME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F021.wav,e1,I DON'T KNOW IF I EVER CAN FORGIVE YOU FOR THAT  WHY'D YOU WAIT SO LONG . I SAT IN MY ROOM WONDERING IF I WAS CRAZY FOR THINKING ABOUT YOU .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F023.wav,e1,LIKE . LARRY'S BROTHER  DO IT LIKE YOU CHRIS .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F025.wav,e3,NO  WHAT IS IT IS IT YOUR MOTHER .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F026.wav,e3,WELL THEN . TELL ME WHAT'S WRONG I MEAN EVEN IN YOUR LETTERS THERE'S SOMETHING ASHAMED .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F027.wav,e3,YOU SHOULD TELL ME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F029.wav,e3,YEAH SURE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F030.wav,e3,HOW MANY .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F031.wav,e3,GEEZ .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F032.wav,e3,AND YOU STILL FEEL THAT WAY .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_F035.wav,e1,WHAT AM I GOING TO DO WITH A FORTUNE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M000.wav,e1,YEAH . I KNOW  IT WENT OUT OF STYLE DIDN'T IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M001.wav,e0,YOU'RE NOT SORRY YOU CAME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M003.wav,e0,WELL .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M004.wav,e0,WHAT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M006.wav,e1,OH LOOK  UM  WELL THE THING IS I WAS PLANNING ON  PLANNING ON SORT OF SNEAKING UP ON YOU OVER A WEEK OR SO . AND . THEY . THEY TAKE IT FOR GRANTED WE'RE ALL SET .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M009.wav,e1,I I GUESS THAT'S . WHY I ASKED YOU TO COME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M010.wav,e1,OH ANNIE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M011.wav,e1,ANNIE I LOVE YOU .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M012.wav,e1,I LOVE YOU A GREAT  DEAL .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M013.wav,e1,I I LOVE YOU  I . HAVE NO IMAGINATION THAT'S ALL I KNOW HOW TO TELL IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M014.wav,e1,I'M EMBARRASSING YOU  I DIDN'T WANT TO TELL YOU IT  HERE I WANTED TO GO SOMEWHERE THAT WOULD BE BRAND NEW TO EACH OTHER  IT FEELS WRONG HERE DON'T YOU . THIS YARD AND  THIS CHAIR .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M015.wav,e1,I DON'T WANT TO WIN YOU FROM ANYBODY  I WANT YOU TO BE READY FOR ME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M018.wav,e1,YOU FELT SOMETHING THAT FAR BACK .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M019.wav,e1,WHY DIDN'T YOU LET ME KNOW .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M020.wav,e1,GIVE ME A KISS ANNIE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M021.wav,e1,GIVE ME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M023.wav,e1,WE'RE GOING TO LIVE NOW . I'M GOING TO MAKE YOU SO HAPPY .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M024.wav,e1,I KISSED YOU .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M025.wav,e3,LET'S DRIVE SOMEWHERE  I WANT TO BE ALONE WITH YOU .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M026.wav,e0,NO NO NO NO NOTHING LIKE THAT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M027.wav,e3,YEAH I GUESS THERE IS . I  GUESS I WAS BUT UH  IT'S GOING FROM ME NOW .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M028.wav,e3,I DON'T KNOW WHERE TO START .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M029.wav,e3,YOU KNOW WHEN I WENT OVERSEAS  I SAID I WAS IN COMMAND OF A COMPANY .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M030.wav,e3,WELL I LOST THEM .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M031.wav,e3,JUST ABOUT ALL .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M032.wav,e3,IT TAKES A LITTLE WHILE TO TOSS THAT OFF  BECAUSE THEY WEREN'T JUST MEN .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M033.wav,e3,FOR INSTANCE ONE TIME IT HAD TO HAVE BEEN RAINING SEVERAL DAYS . THERE WAS THIS ONE KID . HE CAME UP TO ME AND . HE GAVE ME HIS LAST PAIR OF DRY SOCKS  PUT THEM IN MY POCKET .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M034.wav,e3,I MEAN THAT'S . THAT'S ONLY A LITTLE . THING BUT . THAT'S THE KIND OF GUYS I HAD  THEY DIDN'T JUST DIE  THEY KILLED THEMSELVES FOR EACH OTHER . AND I MEAN THAT EXACTLY . A LITTLE MORE SELFISH AND THEY'D STILL BE HERE TODAY .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M035.wav,e3,AND I  AND I THOUGHT SOMETHING WATCHING THEM . GO DOWN .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M036.wav,e3,EVERYTHING WAS BEING DESTROYED SEE BUT THERE WAS  ONE NEW THING THAT WAS BEING CREATED  A KIND OF  RESPONSIBILITY . MAN FOR MAN . YOU UNDERSTAND ME .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M037.wav,e3,AND TO SHOW THAT  TO BRING THAT ONTO THE EARTH LIKE SOME SORT OF MONUMENT STANDING RIGHT BEHIND US  WHERE EVERYONE COULD FEEL IT AND IT WOULD MAKE A DIFFERENCE TO HIM .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M038.wav,e3,AND I CAME BACK HERE AND IT WAS INCREDIBLE . THERE . WAS NO MEANING IN THAT HERE  THE WHOLE THING TO THEM WAS A  BUS ACCIDENT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M039.wav,e3,AND I WENT TO WORK WITH DAD AND THAT RAT RACE AGAIN . AND . I FELT  WHAT YOU SAID . ASHAMED SOMEHOW  BECAUSE NOBODY WAS CHANGED AT ALL . IT SEEMED TO MAKE A SUCKER OUT OF A LOT OF GUYS .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M040.wav,e3,AND I FELT WRONG TO BE ALIVE . TO DRIVE . THE CAR TO . SEE THE . NEW CHECKBOOK . TO SEE THE NEW REFRIGERATOR  I MEAN YOU CAN TAKE THOSE THINGS OUT OF THE WAR . BUT YOU GOT TO KNOW THAT WHEN YOU DRIVE THAT CAR THAT THAT CAME OUT OF THE LOVE A MAN CAN HAVE FOR ANOTHER MAN AND  YOU GOT TO BE A LITTLE BIT BETTER BECAUSE OF THAT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M041.wav,e3,OTHERWISE WHAT YOU HAVE HERE IS LOOT AND . THERE'S BLOOD ON IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M043.wav,e3,AND I GUESS THAT INCLUDED YOU .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M045.wav,e1,ANNIE .,03F
../dataset/IEMOCAP/wav/Ses03F_script01_3_M046.wav,e1,ANNIE I'M GOING TO MAKE A FORTUNE FOR YOU .,03F
../dataset/IEMOCAP/wav/Ses03F_script02_1_F000.wav,e3,FINE .,03F
../dataset/IEMOCAP/wav/Ses03F_script02_1_F003.wav,e2,I DON'T UNDERSTAND WHY YOU'RE ALWAYS SAYING OH IT'S MINE IT'S MINE IT'S NOT LIKE IT'S JUST YOUR FLASHLIGHT I MEAN HOW DO YOU THINK THAT MAKES ME FEEL .,03F
../dataset/IEMOCAP/wav/Ses03F_script02_1_F010.wav,e3,NOT PARTICULARLY .,03F
../dataset/IEMOCAP/wav/Ses03F_script02_1_F011.wav,e3,I DON'T KNOW I JUST DON'T .,03F
../dataset/IEMOCAP/wav/Ses03F_script02_1_F012.wav,e2,PASS UP WHAT . A  BUNCH OF FISH THEY SWIM UP TO THE BEACH AND THEY FLOP AROUND AND THEY SWIM AWAY AND THEN THEY DIE .,03F
../dataset/IEMOCAP/wav/Ses03F_script02_1_M000.wav,e1,HEY WHAT TIME IS IT  THEY'RE SUPPOSED TO RUN AROUND . MIDNIGHT RIGHT . GOD  THIS IS GREAT ISN'T IT .,03F
../dataset/IEMOCAP/wav/Ses03F_script02_1_M002.wav,e1,YOU KNOW ACTUALLY I WANTED TO GO A LITTLE FURTHER UP THE COAST TO GET AWAY FROM ALL THE  THE PEOPLE AND THE LIGHTS  AND UH BUT I THOUGHT WE'D MISS IT . HEY HOW YOU DOING .,03F
../dataset/IEMOCAP/wav/Ses03F_script02_1_M003.wav,e1,OH IS THAT  IS THAT  NOW IS THAT JUST . FOAM UHH  I CAN'T EVEN TELL .,03F
../dataset/IEMOCAP/wav/Ses03F_script02_1_M004.wav,e1,OH THOUGH IF I CAN'T TELL IT PROBABLY ISN'T  THEM RIGHT IT PROBABLY WOULD BE UNMISTAKABLE WOULDN'T YOU THINK  HEY HOW YOU DOING .,03F
